event_name,tp_pct,sl_pct,long_exit_reason,short_exit_reason,first_side_to_hit,long_pnl_pct,short_pnl_pct,combined_pnl_pct,combined_pnl_pct_after_fees,long_mfe_pct,long_mae_pct,short_mfe_pct,short_mae_pct,ambiguous_bar,event_type
PPI_Feb2025,1.5,2.0,timeout,tp,short,-0.704933,1.5,0.795067,0.595067,1.18612,-1.920009,1.512001,-1.18612,False,PPI
PPI_Feb2025,2.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,1.18612,-0.522251,0.093184,-0.501719,False,PPI
PPI_Feb2025,2.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,1.18612,-1.025023,0.093184,-1.18612,False,PPI
PPI_Feb2025,2.0,1.5,sl,timeout,none,-1.5,0.704933,-0.795067,-0.995067,1.18612,-1.512001,1.920009,-1.18612,False,PPI
PPI_Feb2025,2.0,2.0,timeout,timeout,none,-0.704933,0.704933,0.0,-0.2,1.18612,-1.920009,1.920009,-1.18612,False,PPI
PPI_Feb2025,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,1.18612,-0.522251,0.093184,-0.501719,False,PPI
PPI_Feb2025,3.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,1.18612,-1.025023,0.093184,-1.18612,False,PPI
PPI_Feb2025,3.0,1.5,sl,timeout,none,-1.5,0.704933,-0.795067,-0.995067,1.18612,-1.512001,1.920009,-1.18612,False,PPI
PPI_Feb2025,3.0,2.0,timeout,timeout,none,-0.704933,0.704933,0.0,-0.2,1.18612,-1.920009,1.920009,-1.18612,False,PPI
CPI_Mar2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,1.735799,-0.225648,0.225648,-1.735799,False,CPI
CPI_Mar2025,0.5,1.0,tp,sl,long,0.5,-1.0,-0.5,-0.7,1.735799,-0.225648,0.225648,-1.735799,False,CPI
CPI_Mar2025,0.5,1.5,tp,sl,long,0.5,-1.5,-1.0,-1.2,1.735799,-0.225648,0.225648,-1.735799,False,CPI
CPI_Mar2025,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,1.735799,-0.225648,0.615062,-1.735799,False,CPI
CPI_Mar2025,1.0,0.5,tp,sl,long,1.0,-0.5,0.5,0.3,1.735799,-0.225648,0.225648,-1.735799,False,CPI
CPI_Mar2025,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,-0.2,1.735799,-0.225648,0.225648,-1.735799,False,CPI
CPI_Mar2025,1.0,1.5,tp,sl,long,1.0,-1.5,-0.5,-0.7,1.735799,-0.225648,0.225648,-1.735799,False,CPI
CPI_Mar2025,1.0,2.0,tp,tp,long,1.0,1.0,2.0,1.8,1.735799,-0.225648,1.141364,-1.735799,False,CPI
CPI_Mar2025,1.5,0.5,tp,sl,long,1.5,-0.5,1.0,0.8,1.735799,-0.225648,0.225648,-1.735799,False,CPI
CPI_Mar2025,1.5,1.0,tp,sl,long,1.5,-1.0,0.5,0.3,1.735799,-0.225648,0.225648,-1.735799,False,CPI
CPI_Mar2025,1.5,1.5,tp,sl,long,1.5,-1.5,0.0,-0.2,1.735799,-0.225648,0.225648,-1.735799,False,CPI
